cash_change,close_price,collateral,cost,cost_basis,date,expiry,premium,premium_collected,price,realized_pnl,reason,shares,strike,ticker,type
-8.216888065089423,8.216888065089423,,,,2024-05-22,2024-06-12,,22.83779815783049,,14.620910092741068,,,11.0,F,btc_call
-8.216888065089423,8.216888065089423,,,,2024-05-22,2024-06-12,,22.83779815783049,,14.620910092741068,,,11.0,F,btc_call
15.652990239223241,,,,,2024-05-23,2024-06-25,15.652990239223241,,,,,,11.0,F,write_cc
15.652990239223241,,,,,2024-05-23,2024-06-25,15.652990239223241,,,,,,11.0,F,write_cc
-5.077577121679022,5.077577121679022,,,,2024-05-29,2024-06-25,,15.652990239223241,,10.575413117544219,,,11.0,F,btc_call
-5.077577121679022,5.077577121679022,,,,2024-05-29,2024-06-25,,15.652990239223241,,10.575413117544219,,,11.0,F,btc_call
17.868140381351072,,,,,2024-05-29,2024-07-01,17.868140381351072,,,,,,10.5,F,write_cc
17.868140381351072,,,,,2024-05-29,2024-07-01,17.868140381351072,,,,,,10.5,F,write_cc
16.861543955386527,,,,,2024-06-06,2024-07-09,16.861543955386527,,,,,,17.0,T,write_cc
16.861543955386527,,,,,2024-06-06,2024-07-09,16.861543955386527,,,,,,17.0,T,write_cc
-5.018653442328258,5.018653442328258,,,,2024-06-12,2024-07-09,,16.861543955386527,,11.842890513058268,,,17.0,T,btc_call
-5.018653442328258,5.018653442328258,,,,2024-06-12,2024-07-09,,16.861543955386527,,11.842890513058268,,,17.0,T,btc_call
16.160038004242416,,,,,2024-06-12,2024-07-15,16.160038004242416,,,,,,16.5,T,write_cc
16.160038004242416,,,,,2024-06-12,2024-07-15,16.160038004242416,,,,,,16.5,T,write_cc
-46.43826701075362,46.43826701075362,,,,2024-06-28,2024-07-01,,17.868140381351072,,-28.570126629402548,,,10.5,F,btc_call
-46.43826701075362,46.43826701075362,,,,2024-06-28,2024-07-01,,17.868140381351072,,-28.570126629402548,,,10.5,F,btc_call
19.081223409070923,,,,,2024-07-01,2024-08-03,19.081223409070923,,,,,,11.5,F,write_cc
19.081223409070923,,,,,2024-07-01,2024-08-03,19.081223409070923,,,,,,11.5,F,write_cc
-42.78202606422088,42.78202606422088,,,,2024-07-08,2024-07-15,,16.160038004242416,,-26.621988059978463,,,16.5,T,btc_call
-42.78202606422088,42.78202606422088,,,,2024-07-08,2024-07-15,,16.160038004242416,,-26.621988059978463,,,16.5,T,btc_call
18.30870283751418,,,,,2024-07-24,2024-08-26,18.30870283751418,,,,,,18.5,T,write_cc
18.30870283751418,,,,,2024-07-24,2024-08-26,18.30870283751418,,,,,,18.5,T,write_cc
-5.177186525929056,5.177186525929056,,,,2024-07-25,2024-08-03,,19.081223409070923,,13.904036883141867,,,11.5,F,btc_call
-5.177186525929056,5.177186525929056,,,,2024-07-25,2024-08-03,,19.081223409070923,,13.904036883141867,,,11.5,F,btc_call
77.65189502133998,,,,,2024-07-25,2024-08-27,77.65189502133998,,,,,,10.048177604675294,F,write_cc
77.65189502133998,,,,,2024-07-25,2024-08-27,77.65189502133998,,,,,,10.048177604675294,F,write_cc
-28.84325755384949,28.84325755384949,,,,2024-08-02,2024-08-27,,77.65189502133998,,48.80863746749049,,,10.048177604675294,F,btc_call
-28.84325755384949,28.84325755384949,,,,2024-08-02,2024-08-27,,77.65189502133998,,48.80863746749049,,,10.048177604675294,F,btc_call
70.61323497707721,,,,,2024-08-02,2024-09-04,70.61323497707721,,,,,,9.030752811431885,F,write_cc
70.61323497707721,,,,,2024-08-02,2024-09-04,70.61323497707721,,,,,,9.030752811431885,F,write_cc
-4.256371279404991,4.256371279404991,,,,2024-08-15,2024-08-26,,18.30870283751418,,14.052331558109188,,,18.5,T,btc_call
-4.256371279404991,4.256371279404991,,,,2024-08-15,2024-08-26,,18.30870283751418,,14.052331558109188,,,18.5,T,btc_call
20.314369354995243,,,,,2024-08-15,2024-09-17,20.314369354995243,,,,,,18.5,T,write_cc
20.314369354995243,,,,,2024-08-15,2024-09-17,20.314369354995243,,,,,,18.5,T,write_cc
-78.15610653379733,78.15610653379733,,,,2024-08-28,2024-09-04,,70.61323497707721,,-7.542871556720115,,,9.030752811431885,F,btc_call
-78.15610653379733,78.15610653379733,,,,2024-08-28,2024-09-04,,70.61323497707721,,-7.542871556720115,,,9.030752811431885,F,btc_call
18.503230708221974,,,,,2024-08-28,2024-09-30,18.503230708221974,,,,,,10.5,F,write_cc
18.503230708221974,,,,,2024-08-28,2024-09-30,18.503230708221974,,,,,,10.5,F,write_cc
-7.391346833485346,7.391346833485346,,,,2024-09-03,2024-09-30,,18.503230708221974,,11.111883874736627,,,10.5,F,btc_call
-7.391346833485346,7.391346833485346,,,,2024-09-03,2024-09-30,,18.503230708221974,,11.111883874736627,,,10.5,F,btc_call
21.722881694550278,,,,,2024-09-03,2024-10-06,21.722881694550278,,,,,,10.040096349716187,F,write_cc
21.722881694550278,,,,,2024-09-03,2024-10-06,21.722881694550278,,,,,,10.040096349716187,F,write_cc
-7.3087968060147945,7.3087968060147945,,,,2024-09-09,2024-10-06,,21.722881694550278,,14.414084888535484,,,10.040096349716187,F,btc_call
-7.3087968060147945,7.3087968060147945,,,,2024-09-09,2024-10-06,,21.722881694550278,,14.414084888535484,,,10.040096349716187,F,btc_call
-130.32462061057473,130.32462061057473,,,,2024-09-10,2024-09-17,,20.314369354995243,,-110.01025125557948,,,18.5,T,btc_call
-130.32462061057473,130.32462061057473,,,,2024-09-10,2024-09-17,,20.314369354995243,,-110.01025125557948,,,18.5,T,btc_call
17.354587423929768,,,,,2024-09-10,2024-10-13,17.354587423929768,,,,,,9.5,F,write_cc
17.354587423929768,,,,,2024-09-10,2024-10-13,17.354587423929768,,,,,,9.5,F,write_cc
15.603536526686668,,,,,2024-09-12,2024-10-15,15.603536526686668,,,,,,20.5,T,write_cc
15.603536526686668,,,,,2024-09-12,2024-10-15,15.603536526686668,,,,,,20.5,T,write_cc
-5.861596795820345,5.861596795820345,,,,2024-10-07,2024-10-13,,17.354587423929768,,11.492990628109423,,,9.5,F,btc_call
-5.861596795820345,5.861596795820345,,,,2024-10-07,2024-10-13,,17.354587423929768,,11.492990628109423,,,9.5,F,btc_call
-3.824875532290184,3.824875532290184,,,,2024-10-07,2024-10-15,,15.603536526686668,,11.778660994396484,,,20.5,T,btc_call
-3.824875532290184,3.824875532290184,,,,2024-10-07,2024-10-15,,15.603536526686668,,11.778660994396484,,,20.5,T,btc_call
15.409000080986957,,,,,2024-10-11,2024-11-13,15.409000080986957,,,,,,20.5,T,write_cc
15.409000080986957,,,,,2024-10-11,2024-11-13,15.409000080986957,,,,,,20.5,T,write_cc
16.54107889212164,,,,,2024-10-14,2024-11-16,16.54107889212164,,,,,,10.0,F,write_cc
16.54107889212164,,,,,2024-10-14,2024-11-16,16.54107889212164,,,,,,10.0,F,write_cc
-4.849651225485596,4.849651225485596,,,,2024-10-22,2024-11-13,,15.409000080986957,,10.55934885550136,,,20.5,T,btc_call
-4.849651225485596,4.849651225485596,,,,2024-10-22,2024-11-13,,15.409000080986957,,10.55934885550136,,,20.5,T,btc_call
16.50795001724603,,,,,2024-10-24,2024-11-26,16.50795001724603,,,,,,21.5,T,write_cc
16.50795001724603,,,,,2024-10-24,2024-11-26,16.50795001724603,,,,,,21.5,T,write_cc
-4.718393913455743,4.718393913455743,,,,2024-10-31,2024-11-16,,16.54107889212164,,11.822684978665897,,,10.0,F,btc_call
-4.718393913455743,4.718393913455743,,,,2024-10-31,2024-11-16,,16.54107889212164,,11.822684978665897,,,10.0,F,btc_call
26.351425739232816,,,,,2024-10-31,2024-12-03,26.351425739232816,,,,,,9.5,F,write_cc
26.351425739232816,,,,,2024-10-31,2024-12-03,26.351425739232816,,,,,,9.5,F,write_cc
-2.4158871655448166,2.4158871655448166,,,,2024-11-25,2024-11-26,,16.50795001724603,,14.092062851701215,,,21.5,T,btc_call
-2.4158871655448166,2.4158871655448166,,,,2024-11-25,2024-11-26,,16.50795001724603,,14.092062851701215,,,21.5,T,btc_call
-56.17647327521418,56.17647327521418,,,,2024-11-26,2024-12-03,,26.351425739232816,,-29.825047535981362,,,9.5,F,btc_call
-56.17647327521418,56.17647327521418,,,,2024-11-26,2024-12-03,,26.351425739232816,,-29.825047535981362,,,9.5,F,btc_call
33.74287736914354,,,,,2024-11-26,2024-12-29,33.74287736914354,,,,,,10.5,F,write_cc
33.74287736914354,,,,,2024-11-26,2024-12-29,33.74287736914354,,,,,,10.5,F,write_cc
-12.608768508916413,12.608768508916413,,,,2024-12-02,2024-12-29,,33.74287736914354,,21.13410886022713,,,10.5,F,btc_call
-12.608768508916413,12.608768508916413,,,,2024-12-02,2024-12-29,,33.74287736914354,,21.13410886022713,,,10.5,F,btc_call
15.587430312864115,,,,,2024-12-02,2025-01-04,15.587430312864115,,,,,,10.5,F,write_cc
15.587430312864115,,,,,2024-12-02,2025-01-04,15.587430312864115,,,,,,10.5,F,write_cc
20.294245681466094,,,,,2024-12-03,2025-01-05,20.294245681466094,,,,,,23.0,T,write_cc
20.294245681466094,,,,,2024-12-03,2025-01-05,20.294245681466094,,,,,,23.0,T,write_cc
-5.587727941497289,5.587727941497289,,,,2024-12-05,2025-01-04,,15.587430312864115,,9.999702371366826,,,10.5,F,btc_call
-5.587727941497289,5.587727941497289,,,,2024-12-05,2025-01-04,,15.587430312864115,,9.999702371366826,,,10.5,F,btc_call
15.537312015536564,,,,,2024-12-05,2025-01-07,15.537312015536564,,,,,,10.0,F,write_cc
15.537312015536564,,,,,2024-12-05,2025-01-07,15.537312015536564,,,,,,10.0,F,write_cc
-5.592792572508443,5.592792572508443,,,,2024-12-12,2025-01-07,,15.537312015536564,,9.94451944302812,,,10.0,F,btc_call
-5.592792572508443,5.592792572508443,,,,2024-12-12,2025-01-07,,15.537312015536564,,9.94451944302812,,,10.0,F,btc_call
-4.719039998574903,4.719039998574903,,,,2024-12-16,2025-01-05,,20.294245681466094,,15.575205682891191,,,23.0,T,btc_call
-4.719039998574903,4.719039998574903,,,,2024-12-16,2025-01-05,,20.294245681466094,,15.575205682891191,,,23.0,T,btc_call
31.510213912996576,,,,,2024-12-16,2025-01-18,31.510213912996576,,,,,,22.0,T,write_cc
31.510213912996576,,,,,2024-12-16,2025-01-18,31.510213912996576,,,,,,22.0,T,write_cc
18.077816733186935,,,,,2024-12-18,2025-01-20,18.077816733186935,,,,,,9.0,F,write_cc
18.077816733186935,,,,,2024-12-18,2025-01-20,18.077816733186935,,,,,,9.0,F,write_cc
-12.047694211251114,12.047694211251114,,,,2024-12-30,2025-01-18,,31.510213912996576,,19.462519701745464,,,22.0,T,btc_call
-12.047694211251114,12.047694211251114,,,,2024-12-30,2025-01-18,,31.510213912996576,,19.462519701745464,,,22.0,T,btc_call
23.372907378134755,,,,,2024-12-30,2025-02-01,23.372907378134755,,,,,,22.0,T,write_cc
23.372907378134755,,,,,2024-12-30,2025-02-01,23.372907378134755,,,,,,22.0,T,write_cc
